title,price,datetime,nb_rooms,nb_baths,surface_area,link,city_name,equipements
appartement Fès  128m**2,325317,2024-11-28 12:12:49,2,2,128,https://example.com/property232,Meknès,Vue mer/Ascenseur
appartement Rabat  92m**2,236682,2024-11-07 02:23:59,4,4,92,https://example.com/property233,Casablanca,Piscine/Sauna/Garage
appartement Meknès  240m**2,167223,2024-11-12 21:19:36,2,2,240,https://example.com/property234,Casablanca,Piscine/Jardin/Spa
appartement Meknès  72m**2,319291,2024-12-14 23:35:27,5,1,72,https://example.com/property235,Agadir,Ascenseur
appartement Casablanca  185m**2,318765,2024-11-25 02:26:04,1,1,185,https://example.com/property236,Marrakech,Ascenseur/Balcon
appartement Agadir  100m**2,229040,2024-12-05 10:49:38,2,2,100,https://example.com/property237,Agadir,Piscine/Sauna/Garage
appartement Marrakech  148m**2,287949,2024-11-19 10:46:47,3,2,148,https://example.com/property238,Tanger,Balcon/Meubles
appartement Meknès  110m**2,229944,2024-11-06 00:09:51,2,2,110,https://example.com/property239,Meknès,Balcon/Ascenseur
appartement Marrakech  178m**2,171265,2024-12-28 06:27:00,2,1,178,https://example.com/property240,Fès,Balcon/Meubles
appartement Tanger  184m**2,254250,2024-11-26 23:27:19,3,1,184,https://example.com/property241,Fès,Ascenseur/Balcon
appartement Casablanca  263m**2,147947,2024-12-25 13:01:15,1,1,263,https://example.com/property242,Casablanca,Ascenseur/Balcon
appartement Marrakech  80m**2,169119,2024-12-29 04:54:54,4,2,80,https://example.com/property243,Tanger,Vue mer/Ascenseur
appartement Marrakech  105m**2,106236,2024-11-20 18:42:36,4,1,105,https://example.com/property244,Fès,Piscine/Sauna/Garage
appartement Tanger  163m**2,270641,2024-11-15 19:07:53,2,1,163,https://example.com/property245,Meknès,Piscine/Jardin/Spa
appartement Fès  92m**2,199576,2024-12-26 04:29:48,2,2,92,https://example.com/property246,Marrakech,Piscine/Garage
appartement Agadir  100m**2,129477,2024-12-01 02:31:08,3,2,100,https://example.com/property247,Fès,Jardin/Garage
appartement Tanger  105m**2,304026,2024-12-18 16:15:18,3,2,105,https://example.com/property248,Fès,Jardin/Garage
appartement Casablanca  132m**2,225618,2024-12-03 09:33:55,3,3,132,https://example.com/property249,Fès,Meubles/Ascenseur
appartement Marrakech  100m**2,222886,2024-11-09 06:55:38,1,1,100,https://example.com/property250,Agadir,Vue mer/Ascenseur
appartement Meknès  204m**2,354236,2024-12-23 16:08:03,2,1,204,https://example.com/property251,Marrakech,Garage/Jardin
appartement Marrakech  78m**2,209264,2024-12-27 02:10:45,3,2,78,https://example.com/property252,Meknès,Garage/Jardin
appartement Casablanca  127m**2,318492,2024-11-19 08:47:35,1,1,127,https://example.com/property253,Casablanca,Ascenseur
appartement Agadir  194m**2,186956,2024-12-23 23:49:54,4,4,194,https://example.com/property254,Fès,Jardin/Piscine
appartement Agadir  247m**2,234696,2024-12-29 21:51:12,3,2,247,https://example.com/property255,Casablanca,Piscine/Jardin/Spa
appartement Agadir  104m**2,231379,2024-11-20 06:17:39,2,2,104,https://example.com/property256,Casablanca,Garage/Jardin
appartement Meknès  183m**2,292087,2024-11-06 19:31:08,2,1,183,https://example.com/property257,Marrakech,Garage/Jardin
appartement Fès  225m**2,291212,2024-12-10 10:14:30,3,1,225,https://example.com/property258,Marrakech,Piscine/Jardin/Spa
appartement Marrakech  73m**2,272851,2024-12-13 10:33:05,2,2,73,https://example.com/property259,Agadir,Balcon/Meubles
appartement Fès  168m**2,358702,2024-12-03 10:38:05,3,1,168,https://example.com/property260,Casablanca,Ascenseur/Balcon
appartement Fès  120m**2,351564,2024-12-24 17:57:49,5,5,120,https://example.com/property261,Casablanca,Piscine/Sauna/Garage
appartement Tanger  177m**2,216475,2024-12-23 04:51:49,2,1,177,https://example.com/property262,Marrakech,Vue mer/Ascenseur
appartement Meknès  167m**2,235472,2024-12-13 06:08:49,1,1,167,https://example.com/property263,Agadir,Jardin/Piscine
appartement Marrakech  99m**2,307358,2024-11-28 17:36:53,1,1,99,https://example.com/property264,Agadir,Piscine/Sauna/Garage
appartement Meknès  211m**2,421767,2024-11-01 00:32:15,3,3,211,https://example.com/property265,Fès,Piscine/Jardin/Spa
appartement Casablanca  173m**2,215394,2024-11-29 00:58:52,2,2,173,https://example.com/property266,Casablanca,Ascenseur
appartement Casablanca  129m**2,315978,2024-11-07 06:02:49,2,2,129,https://example.com/property267,Fès,Ascenseur/Balcon
appartement Rabat  199m**2,155176,2024-12-04 10:57:25,1,1,199,https://example.com/property268,Marrakech,Balcon/Ascenseur
appartement Fès  133m**2,284332,2024-11-10 13:57:51,2,2,133,https://example.com/property269,Fès,Ascenseur/Balcon
appartement Meknès  223m**2,270721,2024-11-12 09:50:05,5,3,223,https://example.com/property270,Tanger,Ascenseur
appartement Casablanca  149m**2,247749,2024-11-10 12:24:49,2,1,149,https://example.com/property271,Marrakech,Balcon/Meubles
appartement Marrakech  151m**2,194259,2024-12-03 12:58:25,3,2,151,https://example.com/property272,Fès,Piscine/Jardin/Spa
appartement Fès  108m**2,254470,2024-11-16 07:56:31,3,1,108,https://example.com/property273,Agadir,Piscine/Jardin/Spa
appartement Fès  158m**2,420397,2024-11-20 01:03:15,2,2,158,https://example.com/property274,Marrakech,Balcon/Meubles
appartement Marrakech  223m**2,323500,2024-12-22 20:56:20,3,2,223,https://example.com/property275,Meknès,Meubles/Ascenseur
appartement Tanger  228m**2,289761,2024-11-27 18:46:30,4,1,228,https://example.com/property276,Meknès,Piscine/Sauna/Garage
appartement Meknès  107m**2,238246,2024-12-17 20:37:47,3,3,107,https://example.com/property277,Meknès,Balcon/Meubles
appartement Rabat  86m**2,253143,2024-11-03 11:44:37,1,1,86,https://example.com/property278,Meknès,Garage/Jardin
appartement Rabat  207m**2,298652,2024-11-14 19:02:38,2,2,207,https://example.com/property279,Agadir,Balcon/Meubles
appartement Marrakech  40m**2,278846,2024-12-20 16:19:45,3,1,40,https://example.com/property280,Tanger,Ascenseur/Balcon
appartement Fès  74m**2,267826,2024-11-04 03:25:09,2,1,74,https://example.com/property281,Marrakech,Piscine/Jardin/Spa
appartement Fès  140m**2,277463,2024-12-11 05:32:01,1,1,140,https://example.com/property282,Agadir,Balcon/Ascenseur
appartement Casablanca  165m**2,324964,2024-11-28 20:02:45,2,2,165,https://example.com/property283,Casablanca,Meubles/Ascenseur
appartement Marrakech  186m**2,278285,2024-12-30 19:04:06,1,1,186,https://example.com/property284,Meknès,Jardin/Garage
appartement Casablanca  198m**2,298287,2024-12-17 21:20:38,2,2,198,https://example.com/property285,Agadir,Vue mer/Ascenseur
appartement Agadir  183m**2,185812,2024-11-24 16:35:56,4,1,183,https://example.com/property286,Casablanca,Piscine/Jardin/Spa
appartement Casablanca  98m**2,289291,2024-11-29 17:28:22,1,1,98,https://example.com/property287,Meknès,Jardin/Piscine
appartement Casablanca  110m**2,264195,2024-11-18 08:51:27,2,2,110,https://example.com/property288,Rabat,Ascenseur
appartement Fès  125m**2,260407,2024-12-29 15:37:53,6,4,125,https://example.com/property289,Marrakech,Ascenseur
appartement Fès  117m**2,185315,2024-12-18 19:00:25,3,2,117,https://example.com/property290,Meknès,Ascenseur
appartement Marrakech  144m**2,130158,2024-11-29 08:46:27,3,2,144,https://example.com/property291,Fès,Vue mer/Ascenseur
appartement Tanger  189m**2,227030,2024-11-10 22:43:38,4,3,189,https://example.com/property292,Rabat,Meubles/Ascenseur
appartement Agadir  141m**2,300335,2024-11-19 22:17:42,1,1,141,https://example.com/property293,Meknès,Jardin/Piscine
appartement Marrakech  135m**2,241741,2024-12-06 19:36:48,2,2,135,https://example.com/property294,Agadir,Vue mer/Ascenseur
appartement Rabat  176m**2,187677,2024-12-06 05:39:20,1,1,176,https://example.com/property295,Rabat,Meubles/Ascenseur
appartement Fès  212m**2,250883,2024-11-19 00:59:52,2,2,212,https://example.com/property296,Tanger,Garage/Jardin
appartement Rabat  209m**2,246080,2024-11-12 00:53:55,2,1,209,https://example.com/property297,Agadir,Piscine/Jardin/Spa
appartement Agadir  176m**2,311488,2024-12-26 21:30:42,3,1,176,https://example.com/property298,Tanger,Piscine/Jardin/Spa
appartement Agadir  157m**2,254055,2024-11-13 23:37:41,2,1,157,https://example.com/property299,Rabat,Jardin/Piscine
appartement Marrakech  133m**2,201320,2024-11-28 13:35:30,4,1,133,https://example.com/property300,Tanger,Meubles/Ascenseur
appartement Rabat  40m**2,314802,2024-12-14 01:37:41,3,2,40,https://example.com/property301,Agadir,Piscine/Jardin/Spa
appartement Meknès  141m**2,303057,2024-11-10 16:38:56,3,3,141,https://example.com/property302,Casablanca,Piscine/Jardin/Spa
appartement Agadir  184m**2,306977,2024-12-24 10:06:24,2,2,184,https://example.com/property303,Rabat,Piscine/Sauna/Garage
appartement Marrakech  115m**2,312997,2024-12-11 19:23:38,1,1,115,https://example.com/property304,Casablanca,Piscine/Sauna/Garage
appartement Tanger  151m**2,227881,2024-12-24 14:43:30,3,1,151,https://example.com/property305,Fès,Balcon/Meubles
appartement Meknès  72m**2,237232,2024-12-03 12:41:03,1,1,72,https://example.com/property306,Rabat,Meubles/Ascenseur
appartement Marrakech  96m**2,283715,2024-11-26 14:55:11,1,1,96,https://example.com/property307,Casablanca,Garage/Jardin
appartement Marrakech  110m**2,381350,2024-12-11 11:23:44,1,1,110,https://example.com/property308,Meknès,Garage/Jardin
appartement Rabat  193m**2,258303,2024-11-29 10:54:42,3,1,193,https://example.com/property309,Meknès,Garage/Jardin
appartement Fès  101m**2,304745,2024-12-30 14:23:43,2,1,101,https://example.com/property310,Rabat,Meubles/Ascenseur
appartement Marrakech  200m**2,435310,2024-12-16 11:28:56,3,2,200,https://example.com/property311,Meknès,Piscine/Garage
appartement Fès  131m**2,166991,2024-11-24 02:49:03,4,3,131,https://example.com/property312,Meknès,Piscine/Garage
appartement Fès  186m**2,184603,2024-11-04 23:08:10,3,3,186,https://example.com/property313,Meknès,Vue mer/Ascenseur
appartement Meknès  134m**2,227550,2024-11-06 17:14:36,3,2,134,https://example.com/property314,Tanger,Vue mer/Ascenseur
appartement Tanger  182m**2,275930,2024-11-05 03:26:32,4,3,182,https://example.com/property315,Meknès,Jardin/Piscine
appartement Marrakech  140m**2,235840,2024-11-04 14:05:58,4,3,140,https://example.com/property316,Fès,Piscine/Sauna/Garage
appartement Casablanca  264m**2,340305,2024-12-03 03:30:40,3,2,264,https://example.com/property317,Meknès,Jardin/Piscine
appartement Fès  184m**2,381451,2024-11-18 00:34:42,3,2,184,https://example.com/property318,Rabat,Vue mer/Ascenseur
appartement Meknès  136m**2,210506,2024-12-13 00:54:02,5,2,136,https://example.com/property319,Rabat,Ascenseur
appartement Rabat  125m**2,151245,2024-11-02 13:19:08,1,1,125,https://example.com/property320,Fès,Piscine/Sauna/Garage
appartement Marrakech  224m**2,258924,2024-11-16 16:19:03,3,1,224,https://example.com/property321,Agadir,Jardin/Garage
appartement Agadir  100m**2,273739,2024-12-11 07:24:51,3,1,100,https://example.com/property322,Agadir,Jardin/Piscine
appartement Tanger  119m**2,242160,2024-12-12 14:08:20,2,1,119,https://example.com/property323,Rabat,Balcon/Ascenseur
appartement Casablanca  151m**2,251417,2024-11-15 07:00:56,2,2,151,https://example.com/property324,Agadir,Piscine/Jardin/Spa
appartement Agadir  160m**2,328484,2024-12-24 02:12:45,2,2,160,https://example.com/property325,Rabat,Garage/Jardin
appartement Marrakech  182m**2,251258,2024-12-12 11:27:52,4,4,182,https://example.com/property326,Casablanca,Piscine/Sauna/Garage
appartement Tanger  169m**2,193771,2024-12-13 20:49:30,3,2,169,https://example.com/property327,Casablanca,Meubles/Ascenseur
appartement Marrakech  162m**2,263426,2024-11-08 00:08:28,4,1,162,https://example.com/property328,Fès,Jardin/Piscine
appartement Meknès  163m**2,193632,2024-11-03 19:36:00,3,1,163,https://example.com/property329,Rabat,Ascenseur/Balcon
appartement Tanger  199m**2,303747,2024-12-21 19:41:38,1,1,199,https://example.com/property330,Fès,Jardin/Piscine
appartement Marrakech  180m**2,158597,2024-12-06 19:16:07,1,1,180,https://example.com/property331,Casablanca,Jardin/Piscine
appartement Casablanca  171m**2,173249,2024-11-25 08:02:39,2,1,171,https://example.com/property332,Marrakech,Ascenseur
appartement Rabat  147m**2,240295,2024-12-02 06:09:38,2,1,147,https://example.com/property333,Meknès,Meubles/Ascenseur
appartement Fès  168m**2,178074,2024-11-15 14:42:34,3,1,168,https://example.com/property334,Tanger,Jardin/Piscine
appartement Fès  153m**2,382746,2024-12-31 15:26:01,1,1,153,https://example.com/property335,Marrakech,Piscine/Jardin/Spa
appartement Marrakech  109m**2,198529,2024-11-19 19:57:06,1,1,109,https://example.com/property336,Meknès,Garage/Jardin
appartement Tanger  114m**2,205752,2024-12-20 00:49:36,2,1,114,https://example.com/property337,Casablanca,Balcon/Ascenseur
appartement Marrakech  164m**2,298422,2024-11-05 01:01:56,1,1,164,https://example.com/property338,Agadir,Ascenseur/Balcon
appartement Rabat  202m**2,138440,2024-12-04 10:01:46,3,1,202,https://example.com/property339,Fès,Balcon/Ascenseur
appartement Fès  182m**2,204797,2024-12-22 12:43:16,3,3,182,https://example.com/property340,Agadir,Garage/Jardin
appartement Meknès  207m**2,75365,2024-11-10 13:58:34,3,2,207,https://example.com/property341,Marrakech,Jardin/Piscine
appartement Tanger  196m**2,222955,2024-12-28 16:53:28,2,2,196,https://example.com/property342,Tanger,Piscine/Sauna/Garage
appartement Fès  127m**2,161683,2024-11-17 12:52:59,3,1,127,https://example.com/property343,Tanger,Ascenseur
appartement Rabat  159m**2,63233,2024-11-07 15:42:35,1,1,159,https://example.com/property344,Meknès,Jardin/Garage
appartement Meknès  173m**2,341302,2024-12-25 08:55:34,3,1,173,https://example.com/property345,Marrakech,Ascenseur/Balcon
appartement Meknès  71m**2,89789,2024-11-29 16:17:52,2,1,71,https://example.com/property346,Agadir,Piscine/Garage
appartement Rabat  79m**2,230359,2024-11-25 22:21:17,4,2,79,https://example.com/property347,Casablanca,Ascenseur/Balcon
appartement Rabat  101m**2,281494,2024-11-25 01:51:21,1,1,101,https://example.com/property348,Tanger,Piscine/Jardin/Spa
appartement Agadir  181m**2,278201,2024-12-05 14:39:35,2,1,181,https://example.com/property349,Casablanca,Piscine/Sauna/Garage
appartement Fès  130m**2,269156,2024-11-15 19:48:35,3,2,130,https://example.com/property350,Fès,Piscine/Sauna/Garage
appartement Tanger  160m**2,142365,2024-12-07 04:25:27,4,2,160,https://example.com/property351,Casablanca,Vue mer/Ascenseur
appartement Fès  77m**2,253145,2024-12-09 17:34:53,2,2,77,https://example.com/property352,Marrakech,Vue mer/Ascenseur
appartement Rabat  197m**2,261007,2024-11-15 06:26:44,2,2,197,https://example.com/property353,Meknès,Balcon/Meubles
appartement Casablanca  123m**2,302712,2024-12-03 11:04:48,4,4,123,https://example.com/property354,Marrakech,Piscine/Sauna/Garage
appartement Rabat  192m**2,305767,2024-12-20 16:42:18,1,1,192,https://example.com/property355,Casablanca,Balcon/Ascenseur
appartement Marrakech  115m**2,305504,2024-11-29 21:09:21,4,4,115,https://example.com/property356,Fès,Piscine/Jardin/Spa
appartement Marrakech  108m**2,264973,2024-11-03 21:36:25,2,2,108,https://example.com/property357,Meknès,Ascenseur
appartement Fès  195m**2,243739,2024-12-12 08:05:55,1,1,195,https://example.com/property358,Agadir,Jardin/Garage
appartement Casablanca  226m**2,247325,2024-11-25 10:13:08,3,3,226,https://example.com/property359,Rabat,Meubles/Ascenseur
appartement Meknès  204m**2,187687,2024-12-15 10:57:39,3,1,204,https://example.com/property360,Marrakech,Piscine/Garage
appartement Tanger  177m**2,307642,2024-11-14 04:36:32,3,3,177,https://example.com/property361,Marrakech,Ascenseur/Balcon
appartement Rabat  233m**2,252059,2024-12-02 01:22:35,3,3,233,https://example.com/property362,Tanger,Piscine/Garage
appartement Meknès  95m**2,173191,2024-11-08 08:05:38,2,1,95,https://example.com/property363,Marrakech,Vue mer/Ascenseur
appartement Marrakech  129m**2,318629,2024-12-31 11:20:09,3,2,129,https://example.com/property364,Tanger,Vue mer/Ascenseur
appartement Meknès  110m**2,174646,2024-12-08 23:16:09,4,2,110,https://example.com/property365,Fès,Balcon/Ascenseur
appartement Marrakech  220m**2,186739,2024-11-27 18:47:11,1,1,220,https://example.com/property366,Fès,Ascenseur
appartement Casablanca  81m**2,235882,2024-11-05 17:12:08,3,1,81,https://example.com/property367,Marrakech,Piscine/Garage
appartement Tanger  207m**2,359944,2024-11-12 01:22:33,2,1,207,https://example.com/property368,Rabat,Jardin/Garage
appartement Meknès  125m**2,204130,2024-11-08 11:19:58,4,3,125,https://example.com/property369,Tanger,Piscine/Garage
appartement Casablanca  89m**2,246743,2024-11-21 14:16:54,3,1,89,https://example.com/property370,Casablanca,Jardin/Garage
appartement Tanger  254m**2,267289,2024-12-05 10:52:31,3,3,254,https://example.com/property371,Rabat,Piscine/Jardin/Spa
appartement Agadir  98m**2,270281,2024-12-01 23:53:42,1,1,98,https://example.com/property372,Agadir,Piscine/Sauna/Garage
appartement Casablanca  240m**2,318298,2024-11-20 08:02:38,3,3,240,https://example.com/property373,Marrakech,Piscine/Garage
appartement Tanger  141m**2,299973,2024-11-06 18:19:44,3,1,141,https://example.com/property374,Agadir,Jardin/Garage
appartement Marrakech  165m**2,114604,2024-11-02 14:09:43,3,2,165,https://example.com/property375,Tanger,Vue mer/Ascenseur
